"Price","Strike","Maturity","sigma"
0.16888,1.3,0.5,0.92
0.17451,1.3,0.5,0.94
0.18015,1.3,0.5,0.96
0.18579,1.3,0.5,0.98
0.19143,1.3,0.5,1
0,1.3,0.6,0.02
0,1.3,0.6,0.04
0,1.3,0.6,0.06
0,1.3,0.6,0.08
1e-05,1.3,0.6,0.1
0.00011,1.3,0.6,0.12
0.00044,1.3,0.6,0.14
0.00113,1.3,0.6,0.16
0.00228,1.3,0.6,0.18
0.00392,1.3,0.6,0.2
0.00605,1.3,0.6,0.22
0.00865,1.3,0.6,0.24
0.01167,1.3,0.6,0.26
0.01507,1.3,0.6,0.28
0.01881,1.3,0.6,0.3
0.02285,1.3,0.6,0.32
0.02715,1.3,0.6,0.34
0.03168,1.3,0.6,0.36
0.03641,1.3,0.6,0.38
0.04132,1.3,0.6,0.4
0.04639,1.3,0.6,0.42
0.0516,1.3,0.6,0.44
0.05693,1.3,0.6,0.46
0.06237,1.3,0.6,0.48
0.0679,1.3,0.6,0.5
0.07352,1.3,0.6,0.52
0.07921,1.3,0.6,0.54
0.08497,1.3,0.6,0.56
0.09079,1.3,0.6,0.58
0.09667,1.3,0.6,0.6
0.10259,1.3,0.6,0.62
0.10855,1.3,0.6,0.64
0.11454,1.3,0.6,0.66
0.12057,1.3,0.6,0.68
0.12663,1.3,0.6,0.7
0.13271,1.3,0.6,0.72
0.13881,1.3,0.6,0.74
0.14493,1.3,0.6,0.76
0.15107,1.3,0.6,0.78
0.15721,1.3,0.6,0.8
0.16337,1.3,0.6,0.82
0.16954,1.3,0.6,0.84
0.17571,1.3,0.6,0.86
0.18189,1.3,0.6,0.88
0.18807,1.3,0.6,0.9
0.19425,1.3,0.6,0.92
0.20043,1.3,0.6,0.94
0.2066,1.3,0.6,0.96
0.21278,1.3,0.6,0.98
0.21895,1.3,0.6,1
0,1.3,0.7,0.02
0,1.3,0.7,0.04
0,1.3,0.7,0.06
0,1.3,0.7,0.08
4e-05,1.3,0.7,0.1
0.00025,1.3,0.7,0.12
0.00081,1.3,0.7,0.14
0.00188,1.3,0.7,0.16
0.00352,1.3,0.7,0.18
0.00574,1.3,0.7,0.2
0.00851,1.3,0.7,0.22
0.01178,1.3,0.7,0.24
0.01549,1.3,0.7,0.26
0.01959,1.3,0.7,0.28
0.02403,1.3,0.7,0.3
0.02877,1.3,0.7,0.32
0.03376,1.3,0.7,0.34
0.03898,1.3,0.7,0.36
0.04439,1.3,0.7,0.38
0.04998,1.3,0.7,0.4
0.05571,1.3,0.7,0.42
0.06157,1.3,0.7,0.44
0.06754,1.3,0.7,0.46
0.07361,1.3,0.7,0.48
0.07977,1.3,0.7,0.5
0.08601,1.3,0.7,0.52
0.09231,1.3,0.7,0.54
0.09867,1.3,0.7,0.56
0.10509,1.3,0.7,0.58
0.11155,1.3,0.7,0.6
0.11805,1.3,0.7,0.62
0.12458,1.3,0.7,0.64
0.13114,1.3,0.7,0.66
0.13773,1.3,0.7,0.68
0.14434,1.3,0.7,0.7
0.15097,1.3,0.7,0.72
0.15761,1.3,0.7,0.74
0.16426,1.3,0.7,0.76
0.17092,1.3,0.7,0.78
0.17759,1.3,0.7,0.8
0.18426,1.3,0.7,0.82
0.19094,1.3,0.7,0.84
0.19761,1.3,0.7,0.86
0.20429,1.3,0.7,0.88
0.21096,1.3,0.7,0.9
0.21762,1.3,0.7,0.92
0.22428,1.3,0.7,0.94
0.23093,1.3,0.7,0.96
0.23758,1.3,0.7,0.98
0.24421,1.3,0.7,1
0,1.3,0.8,0.02
0,1.3,0.8,0.04
0,1.3,0.8,0.06
1e-05,1.3,0.8,0.08
9e-05,1.3,0.8,0.1
0.00045,1.3,0.8,0.12
0.00131,1.3,0.8,0.14
0.0028,1.3,0.8,0.16
0.00497,1.3,0.8,0.18
0.00778,1.3,0.8,0.2
0.01117,1.3,0.8,0.22
0.01509,1.3,0.8,0.24
0.01946,1.3,0.8,0.26
0.02422,1.3,0.8,0.28
0.02932,1.3,0.8,0.3
0.0347,1.3,0.8,0.32
0.04034,1.3,0.8,0.34
0.04619,1.3,0.8,0.36
0.05222,1.3,0.8,0.38
0.05842,1.3,0.8,0.4
0.06475,1.3,0.8,0.42
0.0712,1.3,0.8,0.44
0.07776,1.3,0.8,0.46
0.08441,1.3,0.8,0.48
0.09114,1.3,0.8,0.5
0.09794,1.3,0.8,0.52
0.10479,1.3,0.8,0.54
0.1117,1.3,0.8,0.56
0.11865,1.3,0.8,0.58
0.12564,1.3,0.8,0.6
0.13267,1.3,0.8,0.62
0.13972,1.3,0.8,0.64
0.14679,1.3,0.8,0.66
0.15388,1.3,0.8,0.68
0.16099,1.3,0.8,0.7
0.16811,1.3,0.8,0.72
0.17524,1.3,0.8,0.74
0.18237,1.3,0.8,0.76
0.1895,1.3,0.8,0.78
0.19664,1.3,0.8,0.8
0.20378,1.3,0.8,0.82
0.21091,1.3,0.8,0.84
0.21803,1.3,0.8,0.86
0.22515,1.3,0.8,0.88
0.23226,1.3,0.8,0.9
0.23936,1.3,0.8,0.92
0.24644,1.3,0.8,0.94
0.25351,1.3,0.8,0.96
0.26057,1.3,0.8,0.98
0.26761,1.3,0.8,1
0,1.3,0.9,0.02
0,1.3,0.9,0.04
0,1.3,0.9,0.06
1e-05,1.3,0.9,0.08
0.00017,1.3,0.9,0.1
0.00073,1.3,0.9,0.12
0.00193,1.3,0.9,0.14
0.00389,1.3,0.9,0.16
0.00659,1.3,0.9,0.18
0.00998,1.3,0.9,0.2
0.01399,1.3,0.9,0.22
0.01853,1.3,0.9,0.24
0.02352,1.3,0.9,0.26
0.0289,1.3,0.9,0.28
0.03461,1.3,0.9,0.3
0.0406,1.3,0.9,0.32
0.04683,1.3,0.9,0.34
0.05326,1.3,0.9,0.36
0.05987,1.3,0.9,0.38
0.06663,1.3,0.9,0.4
0.07352,1.3,0.9,0.42
0.08052,1.3,0.9,0.44
0.08762,1.3,0.9,0.46
0.0948,1.3,0.9,0.48
0.10205,1.3,0.9,0.5
0.10936,1.3,0.9,0.52
0.11672,1.3,0.9,0.54
0.12413,1.3,0.9,0.56
0.13157,1.3,0.9,0.58
0.13905,1.3,0.9,0.6
0.14655,1.3,0.9,0.62
0.15408,1.3,0.9,0.64
0.16162,1.3,0.9,0.66
0.16917,1.3,0.9,0.68
0.17673,1.3,0.9,0.7
0.1843,1.3,0.9,0.72
0.19187,1.3,0.9,0.74
0.19944,1.3,0.9,0.76
0.207,1.3,0.9,0.78
0.21456,1.3,0.9,0.8
0.22211,1.3,0.9,0.82
0.22966,1.3,0.9,0.84
0.23719,1.3,0.9,0.86
0.24471,1.3,0.9,0.88
0.25221,1.3,0.9,0.9
0.2597,1.3,0.9,0.92
0.26716,1.3,0.9,0.94
0.27461,1.3,0.9,0.96
0.28204,1.3,0.9,0.98
0.28945,1.3,0.9,1
0,1.3,1,0.02
0,1.3,1,0.04
0,1.3,1,0.06
3e-05,1.3,1,0.08
0.00029,1.3,1,0.1
0.00109,1.3,1,0.12
0.00267,1.3,1,0.14
0.00511,1.3,1,0.16
0.00835,1.3,1,0.18
0.01232,1.3,1,0.2
0.01692,1.3,1,0.22
0.02205,1.3,1,0.24
0.02763,1.3,1,0.26
0.0336,1.3,1,0.28
0.03988,1.3,1,0.3
0.04643,1.3,1,0.32
0.05322,1.3,1,0.34
0.06019,1.3,1,0.36
0.06734,1.3,1,0.38
0.07462,1.3,1,0.4
0.08203,1.3,1,0.42
0.08954,1.3,1,0.44
0.09713,1.3,1,0.46
0.1048,1.3,1,0.48
0.11253,1.3,1,0.5
0.12032,1.3,1,0.52
0.12815,1.3,1,0.54
0.13602,1.3,1,0.56
0.14392,1.3,1,0.58
0.15185,1.3,1,0.6
0.15979,1.3,1,0.62
0.16775,1.3,1,0.64
0.17572,1.3,1,0.66
0.1837,1.3,1,0.68
0.19168,1.3,1,0.7
0.19966,1.3,1,0.72
0.20763,1.3,1,0.74
0.2156,1.3,1,0.76
0.22356,1.3,1,0.78
0.23151,1.3,1,0.8
0.23944,1.3,1,0.82
0.24736,1.3,1,0.84
0.25526,1.3,1,0.86
0.26314,1.3,1,0.88
0.271,1.3,1,0.9
0.27884,1.3,1,0.92
0.28665,1.3,1,0.94
0.29444,1.3,1,0.96
0.3022,1.3,1,0.98
0.30994,1.3,1,1
0,1.4,0.1,0.02
0,1.4,0.1,0.04
0,1.4,0.1,0.06
0,1.4,0.1,0.08
0,1.4,0.1,0.1
0,1.4,0.1,0.12
0,1.4,0.1,0.14
0,1.4,0.1,0.16
0,1.4,0.1,0.18
0,1.4,0.1,0.2
0,1.4,0.1,0.22
0,1.4,0.1,0.24
0,1.4,0.1,0.26
0,1.4,0.1,0.28
1e-05,1.4,0.1,0.3
1e-05,1.4,0.1,0.32
3e-05,1.4,0.1,0.34
6e-05,1.4,0.1,0.36
0.00011,1.4,0.1,0.38
0.00019,1.4,0.1,0.4
3e-04,1.4,0.1,0.42
0.00044,1.4,0.1,0.44
0.00063,1.4,0.1,0.46
0.00087,1.4,0.1,0.48
0.00116,1.4,0.1,0.5
0.0015,1.4,0.1,0.52
0.00191,1.4,0.1,0.54
0.00238,1.4,0.1,0.56
0.00291,1.4,0.1,0.58
0.0035,1.4,0.1,0.6
0.00416,1.4,0.1,0.62
0.00489,1.4,0.1,0.64
0.00568,1.4,0.1,0.66
0.00653,1.4,0.1,0.68
0.00745,1.4,0.1,0.7
0.00842,1.4,0.1,0.72
0.00946,1.4,0.1,0.74
0.01055,1.4,0.1,0.76
0.01171,1.4,0.1,0.78
0.01291,1.4,0.1,0.8
0.01418,1.4,0.1,0.82
0.01549,1.4,0.1,0.84
0.01685,1.4,0.1,0.86
0.01826,1.4,0.1,0.88
0.01972,1.4,0.1,0.9
0.02122,1.4,0.1,0.92
0.02277,1.4,0.1,0.94
0.02435,1.4,0.1,0.96
0.02598,1.4,0.1,0.98
0.02764,1.4,0.1,1
0,1.4,0.2,0.02
0,1.4,0.2,0.04
0,1.4,0.2,0.06
0,1.4,0.2,0.08
0,1.4,0.2,0.1
0,1.4,0.2,0.12
0,1.4,0.2,0.14
0,1.4,0.2,0.16
0,1.4,0.2,0.18
0,1.4,0.2,0.2
1e-05,1.4,0.2,0.22
3e-05,1.4,0.2,0.24
9e-05,1.4,0.2,0.26
0.00018,1.4,0.2,0.28
0.00034,1.4,0.2,0.3
0.00058,1.4,0.2,0.32
0.00091,1.4,0.2,0.34
0.00135,1.4,0.2,0.36
0.00191,1.4,0.2,0.38
0.00259,1.4,0.2,0.4
0.0034,1.4,0.2,0.42
0.00434,1.4,0.2,0.44
0.00541,1.4,0.2,0.46
0.00661,1.4,0.2,0.48
0.00794,1.4,0.2,0.5
0.00938,1.4,0.2,0.52
0.01095,1.4,0.2,0.54
0.01263,1.4,0.2,0.56
0.01441,1.4,0.2,0.58
0.0163,1.4,0.2,0.6
0.01828,1.4,0.2,0.62
0.02036,1.4,0.2,0.64
0.02253,1.4,0.2,0.66
0.02478,1.4,0.2,0.68
0.02711,1.4,0.2,0.7
0.02952,1.4,0.2,0.72
0.03199,1.4,0.2,0.74
0.03453,1.4,0.2,0.76
0.03714,1.4,0.2,0.78
0.0398,1.4,0.2,0.8
0.04252,1.4,0.2,0.82
0.0453,1.4,0.2,0.84
0.04812,1.4,0.2,0.86
0.05099,1.4,0.2,0.88
0.0539,1.4,0.2,0.9
0.05686,1.4,0.2,0.92
0.05986,1.4,0.2,0.94
0.06289,1.4,0.2,0.96
0.06596,1.4,0.2,0.98
0.06906,1.4,0.2,1
0,1.4,0.3,0.02
0,1.4,0.3,0.04
0,1.4,0.3,0.06
0,1.4,0.3,0.08
0,1.4,0.3,0.1
0,1.4,0.3,0.12
0,1.4,0.3,0.14
0,1.4,0.3,0.16
1e-05,1.4,0.3,0.18
5e-05,1.4,0.3,0.2
0.00013,1.4,0.3,0.22
3e-04,1.4,0.3,0.24
0.00058,1.4,0.3,0.26
0.001,1.4,0.3,0.28
0.00159,1.4,0.3,0.3
0.00237,1.4,0.3,0.32
0.00333,1.4,0.3,0.34
0.00449,1.4,0.3,0.36
0.00585,1.4,0.3,0.38
0.0074,1.4,0.3,0.4
0.00913,1.4,0.3,0.42
0.01105,1.4,0.3,0.44
0.01313,1.4,0.3,0.46
0.01537,1.4,0.3,0.48
0.01776,1.4,0.3,0.5
0.0203,1.4,0.3,0.52
0.02297,1.4,0.3,0.54
0.02576,1.4,0.3,0.56
0.02867,1.4,0.3,0.58
0.03168,1.4,0.3,0.6
0.0348,1.4,0.3,0.62
0.03801,1.4,0.3,0.64
0.04131,1.4,0.3,0.66
0.04469,1.4,0.3,0.68
0.04814,1.4,0.3,0.7
0.05167,1.4,0.3,0.72
0.05526,1.4,0.3,0.74
0.05891,1.4,0.3,0.76
0.06262,1.4,0.3,0.78
0.06638,1.4,0.3,0.8
0.07019,1.4,0.3,0.82
0.07405,1.4,0.3,0.84
0.07795,1.4,0.3,0.86
0.08189,1.4,0.3,0.88
0.08587,1.4,0.3,0.9
0.08988,1.4,0.3,0.92
0.09392,1.4,0.3,0.94
0.098,1.4,0.3,0.96
0.1021,1.4,0.3,0.98
0.10623,1.4,0.3,1
0,1.4,0.4,0.02
0,1.4,0.4,0.04
0,1.4,0.4,0.06
0,1.4,0.4,0.08
0,1.4,0.4,0.1
0,1.4,0.4,0.12
0,1.4,0.4,0.14
2e-05,1.4,0.4,0.16
8e-05,1.4,0.4,0.18
0.00022,1.4,0.4,0.2
5e-04,1.4,0.4,0.22
0.00097,1.4,0.4,0.24
0.00165,1.4,0.4,0.26
0.00258,1.4,0.4,0.28
0.00378,1.4,0.4,0.3
0.00523,1.4,0.4,0.32
0.00694,1.4,0.4,0.34
0.00891,1.4,0.4,0.36
0.01111,1.4,0.4,0.38
0.01354,1.4,0.4,0.4
0.01619,1.4,0.4,0.42
0.01903,1.4,0.4,0.44
0.02205,1.4,0.4,0.46
0.02525,1.4,0.4,0.48
0.0286,1.4,0.4,0.5
0.03209,1.4,0.4,0.52
0.03572,1.4,0.4,0.54
0.03947,1.4,0.4,0.56
0.04333,1.4,0.4,0.58
0.0473,1.4,0.4,0.6
0.05136,1.4,0.4,0.62
0.05551,1.4,0.4,0.64
0.05974,1.4,0.4,0.66
0.06405,1.4,0.4,0.68
0.06842,1.4,0.4,0.7
0.07286,1.4,0.4,0.72
0.07736,1.4,0.4,0.74
0.0819,1.4,0.4,0.76
0.0865,1.4,0.4,0.78
0.09115,1.4,0.4,0.8
0.09583,1.4,0.4,0.82
0.10056,1.4,0.4,0.84
0.10532,1.4,0.4,0.86
0.11011,1.4,0.4,0.88
0.11493,1.4,0.4,0.9
0.11978,1.4,0.4,0.92
0.12465,1.4,0.4,0.94
0.12954,1.4,0.4,0.96
0.13446,1.4,0.4,0.98
0.13939,1.4,0.4,1
0,1.4,0.5,0.02
0,1.4,0.5,0.04
0,1.4,0.5,0.06
0,1.4,0.5,0.08
0,1.4,0.5,0.1
0,1.4,0.5,0.12
1e-05,1.4,0.5,0.14
8e-05,1.4,0.5,0.16
0.00024,1.4,0.5,0.18
0.00059,1.4,0.5,0.2
0.00119,1.4,0.5,0.22
0.00207,1.4,0.5,0.24
0.00327,1.4,0.5,0.26
0.00481,1.4,0.5,0.28
0.00667,1.4,0.5,0.3
0.00884,1.4,0.5,0.32
0.01132,1.4,0.5,0.34
0.01408,1.4,0.5,0.36
0.0171,1.4,0.5,0.38
0.02037,1.4,0.5,0.4
0.02385,1.4,0.5,0.42
0.02754,1.4,0.5,0.44
0.03142,1.4,0.5,0.46
0.03546,1.4,0.5,0.48
0.03966,1.4,0.5,0.5
0.04399,1.4,0.5,0.52
0.04846,1.4,0.5,0.54
0.05304,1.4,0.5,0.56
0.05773,1.4,0.5,0.58
0.06251,1.4,0.5,0.6
0.06739,1.4,0.5,0.62
0.07234,1.4,0.5,0.64
0.07737,1.4,0.5,0.66
0.08246,1.4,0.5,0.68
0.08761,1.4,0.5,0.7
0.09282,1.4,0.5,0.72
0.09808,1.4,0.5,0.74
0.10339,1.4,0.5,0.76
0.10874,1.4,0.5,0.78
0.11412,1.4,0.5,0.8
0.11954,1.4,0.5,0.82
0.12499,1.4,0.5,0.84
0.13047,1.4,0.5,0.86
0.13597,1.4,0.5,0.88
0.1415,1.4,0.5,0.9
0.14704,1.4,0.5,0.92
0.15261,1.4,0.5,0.94
0.15818,1.4,0.5,0.96
0.16378,1.4,0.5,0.98
0.16938,1.4,0.5,1
0,1.4,0.6,0.02
0,1.4,0.6,0.04
0,1.4,0.6,0.06
0,1.4,0.6,0.08
0,1.4,0.6,0.1
1e-05,1.4,0.6,0.12
5e-05,1.4,0.6,0.14
2e-04,1.4,0.6,0.16
0.00055,1.4,0.6,0.18
0.00119,1.4,0.6,0.2
0.00219,1.4,0.6,0.22
0.00357,1.4,0.6,0.24
0.00534,1.4,0.6,0.26
0.00751,1.4,0.6,0.28
0.01006,1.4,0.6,0.3
0.01295,1.4,0.6,0.32
0.01617,1.4,0.6,0.34
0.01969,1.4,0.6,0.36
0.02348,1.4,0.6,0.38
0.02751,1.4,0.6,0.4
0.03177,1.4,0.6,0.42
0.03623,1.4,0.6,0.44
0.04087,1.4,0.6,0.46
0.04568,1.4,0.6,0.48
0.05063,1.4,0.6,0.5
0.05572,1.4,0.6,0.52
0.06093,1.4,0.6,0.54
0.06624,1.4,0.6,0.56
0.07166,1.4,0.6,0.58
0.07716,1.4,0.6,0.6
0.08275,1.4,0.6,0.62
0.0884,1.4,0.6,0.64
0.09412,1.4,0.6,0.66
0.0999,1.4,0.6,0.68
0.10574,1.4,0.6,0.7
0.11162,1.4,0.6,0.72
0.11754,1.4,0.6,0.74
0.1235,1.4,0.6,0.76
0.1295,1.4,0.6,0.78
0.13553,1.4,0.6,0.8
0.14158,1.4,0.6,0.82
0.14766,1.4,0.6,0.84
0.15376,1.4,0.6,0.86
0.15987,1.4,0.6,0.88
0.166,1.4,0.6,0.9
0.17215,1.4,0.6,0.92
0.1783,1.4,0.6,0.94
0.18447,1.4,0.6,0.96
0.19064,1.4,0.6,0.98
0.19681,1.4,0.6,1
0,1.4,0.7,0.02
0,1.4,0.7,0.04
0,1.4,0.7,0.06
0,1.4,0.7,0.08
0,1.4,0.7,0.1
2e-05,1.4,0.7,0.12
0.00012,1.4,0.7,0.14
0.00042,1.4,0.7,0.16
0.00102,1.4,0.7,0.18
0.00202,1.4,0.7,0.2
0.00347,1.4,0.7,0.22
0.00539,1.4,0.7,0.24
0.00776,1.4,0.7,0.26
0.01058,1.4,0.7,0.28
0.01379,1.4,0.7,0.3
0.01738,1.4,0.7,0.32
0.02131,1.4,0.7,0.34
0.02554,1.4,0.7,0.36
0.03004,1.4,0.7,0.38
0.03479,1.4,0.7,0.4
0.03976,1.4,0.7,0.42
0.04492,1.4,0.7,0.44
0.05026,1.4,0.7,0.46
0.05576,1.4,0.7,0.48
0.06139,1.4,0.7,0.5
0.06716,1.4,0.7,0.52
0.07303,1.4,0.7,0.54
0.079,1.4,0.7,0.56
0.08507,1.4,0.7,0.58
0.09122,1.4,0.7,0.6
0.09743,1.4,0.7,0.62
0.10372,1.4,0.7,0.64
0.11006,1.4,0.7,0.66
0.11645,1.4,0.7,0.68
0.12288,1.4,0.7,0.7
0.12936,1.4,0.7,0.72
0.13587,1.4,0.7,0.74
0.14242,1.4,0.7,0.76
0.14899,1.4,0.7,0.78
0.15558,1.4,0.7,0.8
0.16219,1.4,0.7,0.82
0.16882,1.4,0.7,0.84
0.17547,1.4,0.7,0.86
0.18212,1.4,0.7,0.88
0.18878,1.4,0.7,0.9
0.19545,1.4,0.7,0.92
0.20213,1.4,0.7,0.94
0.2088,1.4,0.7,0.96
0.21548,1.4,0.7,0.98
0.22215,1.4,0.7,1
0,1.4,0.8,0.02
0,1.4,0.8,0.04
0,1.4,0.8,0.06
0,1.4,0.8,0.08
0,1.4,0.8,0.1
5e-05,1.4,0.8,0.12
0.00024,1.4,0.8,0.14
0.00073,1.4,0.8,0.16
0.00164,1.4,0.8,0.18
0.00305,1.4,0.8,0.2
0.005,1.4,0.8,0.22
0.00747,1.4,0.8,0.24
0.01045,1.4,0.8,0.26
0.0139,1.4,0.8,0.28
0.01777,1.4,0.8,0.3
0.02202,1.4,0.8,0.32
0.02662,1.4,0.8,0.34
0.03151,1.4,0.8,0.36
0.03668,1.4,0.8,0.38
0.04209,1.4,0.8,0.4
0.04771,1.4,0.8,0.42
0.05352,1.4,0.8,0.44
0.0595,1.4,0.8,0.46
0.06563,1.4,0.8,0.48
0.07189,1.4,0.8,0.5
0.07826,1.4,0.8,0.52
0.08474,1.4,0.8,0.54
0.09132,1.4,0.8,0.56
0.09797,1.4,0.8,0.58
0.1047,1.4,0.8,0.6
0.11149,1.4,0.8,0.62
0.11834,1.4,0.8,0.64
0.12524,1.4,0.8,0.66
0.13218,1.4,0.8,0.68
0.13916,1.4,0.8,0.7
0.14617,1.4,0.8,0.72
0.15321,1.4,0.8,0.74
0.16028,1.4,0.8,0.76
0.16736,1.4,0.8,0.78
0.17446,1.4,0.8,0.8
0.18157,1.4,0.8,0.82
0.1887,1.4,0.8,0.84
0.19583,1.4,0.8,0.86
0.20296,1.4,0.8,0.88
0.2101,1.4,0.8,0.9
0.21723,1.4,0.8,0.92
0.22437,1.4,0.8,0.94
0.2315,1.4,0.8,0.96
0.23862,1.4,0.8,0.98
0.24573,1.4,0.8,1
0,1.4,0.9,0.02
0,1.4,0.9,0.04
0,1.4,0.9,0.06
0,1.4,0.9,0.08
1e-05,1.4,0.9,0.1
1e-04,1.4,0.9,0.12
0.00043,1.4,0.9,0.14
0.00115,1.4,0.9,0.16
0.00242,1.4,0.9,0.18
0.00427,1.4,0.9,0.2
0.00673,1.4,0.9,0.22
0.00977,1.4,0.9,0.24
0.01335,1.4,0.9,0.26
0.01741,1.4,0.9,0.28
0.02191,1.4,0.9,0.3
0.02679,1.4,0.9,0.32
0.03201,1.4,0.9,0.34
0.03754,1.4,0.9,0.36
0.04333,1.4,0.9,0.38
0.04935,1.4,0.9,0.4
0.05558,1.4,0.9,0.42
0.06199,1.4,0.9,0.44
0.06856,1.4,0.9,0.46
0.07527,1.4,0.9,0.48
0.0821,1.4,0.9,0.5
0.08904,1.4,0.9,0.52
0.09607,1.4,0.9,0.54
0.10319,1.4,0.9,0.56
0.11039,1.4,0.9,0.58
0.11765,1.4,0.9,0.6
0.12496,1.4,0.9,0.62
0.13233,1.4,0.9,0.64
0.13974,1.4,0.9,0.66
0.14718,1.4,0.9,0.68
0.15465,1.4,0.9,0.7
0.16215,1.4,0.9,0.72
0.16967,1.4,0.9,0.74
0.17721,1.4,0.9,0.76
0.18476,1.4,0.9,0.78
0.19232,1.4,0.9,0.8
0.19989,1.4,0.9,0.82
0.20745,1.4,0.9,0.84
0.21502,1.4,0.9,0.86
0.22259,1.4,0.9,0.88
0.23015,1.4,0.9,0.9
0.23771,1.4,0.9,0.92
0.24525,1.4,0.9,0.94
0.25279,1.4,0.9,0.96
0.26031,1.4,0.9,0.98
0.26781,1.4,0.9,1
0,1.4,1,0.02
0,1.4,1,0.04
0,1.4,1,0.06
0,1.4,1,0.08
2e-05,1.4,1,0.1
0.00018,1.4,1,0.12
0.00067,1.4,1,0.14
0.00168,1.4,1,0.16
0.00333,1.4,1,0.18
0.00566,1.4,1,0.2
0.00864,1.4,1,0.22
0.01224,1.4,1,0.24
0.0164,1.4,1,0.26
0.02106,1.4,1,0.28
0.02615,1.4,1,0.3
0.03164,1.4,1,0.32
0.03746,1.4,1,0.34
0.04357,1.4,1,0.36
0.04994,1.4,1,0.38
0.05654,1.4,1,0.4
0.06333,1.4,1,0.42
0.0703,1.4,1,0.44
0.07741,1.4,1,0.46
0.08466,1.4,1,0.48
0.09202,1.4,1,0.5
0.09949,1.4,1,0.52
0.10704,1.4,1,0.54
0.11466,1.4,1,0.56
0.12236,1.4,1,0.58
0.1301,1.4,1,0.6
0.1379,1.4,1,0.62
0.14574,1.4,1,0.64
0.15362,1.4,1,0.66
0.16152,1.4,1,0.68
0.16945,1.4,1,0.7
0.17739,1.4,1,0.72
0.18535,1.4,1,0.74
0.19332,1.4,1,0.76
0.2013,1.4,1,0.78
0.20928,1.4,1,0.8
0.21726,1.4,1,0.82
0.22523,1.4,1,0.84
0.2332,1.4,1,0.86
0.24116,1.4,1,0.88
0.2491,1.4,1,0.9
0.25704,1.4,1,0.92
0.26495,1.4,1,0.94
0.27285,1.4,1,0.96
0.28073,1.4,1,0.98
0.28859,1.4,1,1
0,1.5,0.1,0.02
0,1.5,0.1,0.04
0,1.5,0.1,0.06
0,1.5,0.1,0.08
0,1.5,0.1,0.1
0,1.5,0.1,0.12
0,1.5,0.1,0.14
0,1.5,0.1,0.16
0,1.5,0.1,0.18
0,1.5,0.1,0.2
0,1.5,0.1,0.22
0,1.5,0.1,0.24
0,1.5,0.1,0.26
0,1.5,0.1,0.28
0,1.5,0.1,0.3
0,1.5,0.1,0.32
0,1.5,0.1,0.34
1e-05,1.5,0.1,0.36
1e-05,1.5,0.1,0.38
3e-05,1.5,0.1,0.4
5e-05,1.5,0.1,0.42
9e-05,1.5,0.1,0.44
0.00015,1.5,0.1,0.46
0.00023,1.5,0.1,0.48
0.00033,1.5,0.1,0.5
0.00046,1.5,0.1,0.52
0.00063,1.5,0.1,0.54
0.00084,1.5,0.1,0.56
0.00109,1.5,0.1,0.58
0.00139,1.5,0.1,0.6
0.00174,1.5,0.1,0.62
0.00213,1.5,0.1,0.64
0.00258,1.5,0.1,0.66
0.00308,1.5,0.1,0.68
0.00363,1.5,0.1,0.7
0.00424,1.5,0.1,0.72
0.00491,1.5,0.1,0.74
0.00563,1.5,0.1,0.76
0.00641,1.5,0.1,0.78
0.00724,1.5,0.1,0.8
0.00812,1.5,0.1,0.82
0.00906,1.5,0.1,0.84
0.01006,1.5,0.1,0.86
0.0111,1.5,0.1,0.88
0.01219,1.5,0.1,0.9
0.01334,1.5,0.1,0.92
0.01453,1.5,0.1,0.94
0.01577,1.5,0.1,0.96
0.01705,1.5,0.1,0.98
0.01838,1.5,0.1,1
0,1.5,0.2,0.02
0,1.5,0.2,0.04
0,1.5,0.2,0.06
0,1.5,0.2,0.08
0,1.5,0.2,0.1
0,1.5,0.2,0.12
0,1.5,0.2,0.14
0,1.5,0.2,0.16
0,1.5,0.2,0.18
0,1.5,0.2,0.2
0,1.5,0.2,0.22
0,1.5,0.2,0.24
1e-05,1.5,0.2,0.26
3e-05,1.5,0.2,0.28
6e-05,1.5,0.2,0.3
0.00013,1.5,0.2,0.32
0.00024,1.5,0.2,0.34
4e-04,1.5,0.2,0.36
0.00063,1.5,0.2,0.38
0.00094,1.5,0.2,0.4
0.00133,1.5,0.2,0.42
0.00183,1.5,0.2,0.44
0.00242,1.5,0.2,0.46
0.00312,1.5,0.2,0.48
0.00393,1.5,0.2,0.5
0.00485,1.5,0.2,0.52
0.00588,1.5,0.2,0.54
0.00702,1.5,0.2,0.56
0.00827,1.5,0.2,0.58
0.00963,1.5,0.2,0.6
0.0111,1.5,0.2,0.62
0.01266,1.5,0.2,0.64
0.01432,1.5,0.2,0.66
0.01608,1.5,0.2,0.68
0.01793,1.5,0.2,0.7
0.01987,1.5,0.2,0.72
0.02189,1.5,0.2,0.74
0.02399,1.5,0.2,0.76
0.02617,1.5,0.2,0.78
0.02842,1.5,0.2,0.8
0.03074,1.5,0.2,0.82
0.03313,1.5,0.2,0.84
0.03558,1.5,0.2,0.86
0.03809,1.5,0.2,0.88
0.04066,1.5,0.2,0.9
0.04329,1.5,0.2,0.92
0.04597,1.5,0.2,0.94
0.0487,1.5,0.2,0.96
0.05147,1.5,0.2,0.98
0.05429,1.5,0.2,1
0,1.5,0.3,0.02
0,1.5,0.3,0.04
